peak_utc,peak_counts,class_like
2083-04-04 04:03:53,19.0,B/A
2083-04-04 04:06:01,18.0,B/A
2083-04-04 04:08:06,17.0,B/A
2083-04-04 04:10:07,20.0,B/A
2083-04-04 04:12:09,19.0,B/A
2083-04-04 04:14:15,19.0,B/A
2083-04-04 04:16:26,22.0,B/A
2083-04-04 04:18:30,24.0,B/A
2083-04-04 04:20:37,22.0,B/A
2083-04-04 04:22:41,28.0,B/A
2083-04-04 04:24:43,26.0,B/A
2083-04-04 04:26:44,23.0,B/A
2083-04-04 04:28:56,23.0,B/A
2083-04-04 04:30:58,21.0,B/A
2083-04-04 04:33:02,21.0,B/A
2083-04-04 04:35:06,20.0,B/A
2083-04-04 04:37:19,24.0,B/A
2083-04-04 04:39:33,25.0,B/A
2083-04-04 04:41:35,26.0,B/A
2083-04-04 04:43:37,21.0,B/A
2083-04-04 04:45:40,23.0,B/A
2083-04-04 04:47:41,27.0,B/A
2083-04-04 04:49:44,31.0,B/A
2083-04-04 04:51:53,30.0,B/A
2083-04-04 04:54:01,32.0,B/A
2083-04-04 04:56:07,28.0,B/A
2083-04-04 04:58:12,29.0,B/A
2083-04-04 05:00:29,33.0,B/A
2083-04-04 05:02:32,27.0,B/A
2083-04-04 05:04:47,26.0,B/A
2083-04-04 05:06:48,28.0,B/A
2083-04-04 05:08:49,27.0,B/A
2083-04-04 05:11:08,25.0,B/A
2083-04-04 05:13:10,29.0,B/A
2083-04-04 05:15:17,28.0,B/A
2083-04-04 05:17:30,22.0,B/A
2083-04-04 05:19:44,27.0,B/A
2083-04-04 05:21:46,22.0,B/A
2083-04-04 05:24:12,22.0,B/A
2083-04-04 05:26:15,21.0,B/A
2083-04-04 05:28:21,29.0,B/A
2083-04-04 05:30:31,25.0,B/A
2083-04-04 05:32:34,23.0,B/A
2083-04-04 05:34:37,26.0,B/A
2083-04-04 05:36:38,26.0,B/A
2083-04-04 05:38:46,25.0,B/A
2083-04-04 05:40:58,22.0,B/A
2083-04-04 05:43:11,24.0,B/A
2083-04-04 05:45:13,31.0,B/A
2083-04-04 05:47:17,27.0,B/A
2083-04-04 05:49:20,26.0,B/A
2083-04-04 05:51:22,24.0,B/A
2083-04-04 05:53:24,26.0,B/A
2083-04-04 05:55:29,23.0,B/A
2083-04-04 05:57:34,24.0,B/A
2083-04-04 05:59:37,29.0,B/A
2083-04-04 06:01:45,22.0,B/A
2083-04-04 06:03:48,21.0,B/A
2083-04-04 06:05:51,23.0,B/A
2083-04-04 06:08:02,24.0,B/A
2083-04-04 06:10:07,24.0,B/A
2083-04-04 06:12:14,27.0,B/A
2083-04-04 06:14:15,27.0,B/A
2083-04-04 06:16:18,29.0,B/A
2083-04-04 06:18:34,28.0,B/A
2083-04-04 06:20:41,30.0,B/A
2083-04-04 06:22:54,31.0,B/A
2083-04-04 06:25:03,32.0,B/A
2083-04-04 06:27:15,30.0,B/A
2083-04-04 06:29:24,26.0,B/A
2083-04-04 06:31:42,28.0,B/A
2083-04-04 06:33:49,27.0,B/A
2083-04-04 06:35:57,26.0,B/A
2083-04-04 06:37:59,24.0,B/A
2083-04-04 06:40:00,198.0,B/A
2083-04-04 06:43:47,119.0,B/A
2083-04-04 06:46:15,34.0,B/A
2083-04-04 06:48:20,33.0,B/A
2083-04-04 06:50:40,31.0,B/A
2083-04-04 06:52:46,29.0,B/A
2083-04-04 06:54:58,33.0,B/A
2083-04-04 06:57:01,39.0,B/A
2083-04-04 06:59:11,39.0,B/A
2083-04-04 07:01:17,36.0,B/A
2083-04-04 07:03:24,58.0,B/A
2083-04-04 07:05:30,58.0,B/A
2083-04-04 07:07:34,60.0,B/A
2083-04-04 07:09:39,51.0,B/A
2083-04-04 07:11:40,49.0,B/A
2083-04-04 07:14:35,48.0,B/A
2083-04-04 07:17:10,34.0,B/A
2083-04-04 07:19:20,34.0,B/A
2083-04-04 07:21:29,27.0,B/A
2083-04-04 07:23:35,26.0,B/A
2083-04-04 07:25:46,25.0,B/A
2083-04-04 07:27:50,26.0,B/A
2083-04-04 07:29:57,25.0,B/A
2083-04-04 07:32:00,20.0,B/A
2083-04-04 07:34:18,19.0,B/A
2083-04-04 07:36:36,20.0,B/A
2083-04-04 07:38:46,19.0,B/A
2083-04-04 07:40:47,23.0,B/A
2083-04-04 07:42:50,22.0,B/A
2083-04-04 07:44:59,22.0,B/A
2083-04-04 07:47:23,23.0,B/A
2083-04-04 07:49:24,22.0,B/A
2083-04-04 07:51:28,21.0,B/A
2083-04-04 07:53:30,20.0,B/A
2083-04-04 07:55:40,19.0,B/A
2083-04-04 07:57:49,22.0,B/A
2083-04-04 07:59:58,19.0,B/A
2083-04-04 08:02:02,19.0,B/A
2083-04-04 08:04:09,18.0,B/A
2083-04-04 08:06:12,18.0,B/A
2083-04-04 08:08:17,19.0,B/A
2083-04-04 08:10:19,19.0,B/A
2083-04-04 08:12:21,15.0,B/A
2083-04-04 08:14:24,23.0,B/A
2083-04-04 08:16:31,19.0,B/A
2083-04-04 08:18:35,22.0,B/A
2083-04-04 08:20:51,21.0,B/A
2083-04-04 08:22:55,19.0,B/A
2083-04-04 08:25:30,23.0,B/A
2083-04-04 08:27:33,24.0,B/A
2083-04-04 08:29:36,24.0,B/A
2083-04-04 08:31:37,24.0,B/A
2083-04-04 08:33:40,23.0,B/A
2083-04-04 08:35:51,24.0,B/A
2083-04-04 08:37:56,20.0,B/A
2083-04-04 08:40:04,21.0,B/A
2083-04-04 08:42:08,20.0,B/A
2083-04-04 08:44:14,26.0,B/A
2083-04-04 08:46:16,21.0,B/A
2083-04-04 08:48:25,23.0,B/A
2083-04-04 08:50:29,21.0,B/A
2083-04-04 08:52:34,24.0,B/A
2083-04-04 08:54:43,23.0,B/A
2083-04-04 08:56:51,26.0,B/A
2083-04-04 08:58:53,25.0,B/A
2083-04-04 09:01:14,23.0,B/A
2083-04-04 09:03:40,25.0,B/A
2083-04-04 09:05:42,23.0,B/A
2083-04-04 09:07:45,25.0,B/A
2083-04-04 09:09:52,36.0,B/A
2083-04-04 09:11:55,35.0,B/A
2083-04-04 09:13:56,28.0,B/A
2083-04-04 09:16:12,27.0,B/A
2083-04-04 09:18:18,31.0,B/A
2083-04-04 09:20:31,30.0,B/A
2083-04-04 09:22:40,31.0,B/A
2083-04-04 09:24:58,29.0,B/A
2083-04-04 09:27:05,28.0,B/A
2083-04-04 09:29:10,26.0,B/A
2083-04-04 09:31:23,28.0,B/A
2083-04-04 09:33:31,24.0,B/A
2083-04-04 09:35:34,32.0,B/A
2083-04-04 09:37:41,25.0,B/A
2083-04-04 09:39:57,26.0,B/A
2083-04-04 09:42:08,23.0,B/A
2083-04-04 09:44:11,25.0,B/A
2083-04-04 09:46:24,25.0,B/A
2083-04-04 09:48:39,25.0,B/A
2083-04-04 09:50:51,24.0,B/A
2083-04-04 09:52:59,29.0,B/A
2083-04-04 09:55:00,26.0,B/A
2083-04-04 09:57:05,27.0,B/A
2083-04-04 09:59:16,24.0,B/A
2083-04-04 10:01:19,25.0,B/A
2083-04-04 10:03:24,22.0,B/A
2083-04-04 10:05:29,22.0,B/A
2083-04-04 10:07:37,25.0,B/A
2083-04-04 10:10:02,29.0,B/A
2083-04-04 10:12:08,27.0,B/A
2083-04-04 10:14:09,26.0,B/A
2083-04-04 10:16:10,24.0,B/A
2083-04-04 10:18:13,32.0,B/A
2083-04-04 10:20:17,28.0,B/A
2083-04-04 10:22:21,30.0,B/A
2083-04-04 10:24:23,26.0,B/A
2083-04-04 10:26:28,26.0,B/A
2083-04-04 10:28:44,25.0,B/A
2083-04-04 10:30:46,26.0,B/A
2083-04-04 10:32:56,26.0,B/A
2083-04-04 10:35:02,29.0,B/A
2083-04-04 10:37:13,26.0,B/A
2083-04-04 10:39:23,29.0,B/A
2083-04-04 10:41:38,32.0,B/A
2083-04-04 10:43:39,31.0,B/A
2083-04-04 10:45:41,26.0,B/A
2083-04-04 10:47:44,27.0,B/A
2083-04-04 10:49:50,29.0,B/A
2083-04-04 10:51:55,28.0,B/A
2083-04-04 10:54:00,31.0,B/A
2083-04-04 10:56:02,27.0,B/A
2083-04-04 10:58:07,26.0,B/A
2083-04-04 11:00:13,28.0,B/A
2083-04-04 11:02:18,28.0,B/A
2083-04-04 11:04:36,29.0,B/A
2083-04-04 11:06:39,30.0,B/A
2083-04-04 11:08:46,35.0,B/A
2083-04-04 11:10:55,31.0,B/A
2083-04-04 11:12:57,35.0,B/A
2083-04-04 11:15:06,28.0,B/A
2083-04-04 11:17:16,29.0,B/A
2083-04-04 11:19:18,32.0,B/A
2083-04-04 11:21:26,32.0,B/A
2083-04-04 11:23:38,31.0,B/A
2083-04-04 11:25:44,39.0,B/A
2083-04-04 11:27:46,42.0,B/A
2083-04-04 11:29:59,33.0,B/A
2083-04-04 11:32:02,38.0,B/A
2083-04-04 11:34:17,41.0,B/A
2083-04-04 11:36:19,41.0,B/A
2083-04-04 11:38:29,40.0,B/A
2083-04-04 11:40:35,36.0,B/A
2083-04-04 11:42:42,36.0,B/A
2083-04-04 11:44:53,38.0,B/A
2083-04-04 11:46:57,31.0,B/A
2083-04-04 11:49:27,33.0,B/A
2083-04-04 11:51:37,32.0,B/A
2083-04-04 11:53:57,35.0,B/A
2083-04-04 11:56:16,34.0,B/A
2083-04-04 11:58:17,39.0,B/A
2083-04-04 12:00:20,31.0,B/A
2083-04-04 12:02:45,37.0,B/A
2083-04-04 12:04:50,33.0,B/A
2083-04-04 12:06:53,37.0,B/A
2083-04-04 12:08:59,40.0,B/A
2083-04-04 12:11:10,37.0,B/A
2083-04-04 12:13:19,36.0,B/A
2083-04-04 12:15:20,43.0,B/A
2083-04-04 12:17:24,41.0,B/A
2083-04-04 12:19:31,41.0,B/A
2083-04-04 12:21:49,45.0,B/A
2083-04-04 12:23:51,42.0,B/A
2083-04-04 12:25:55,50.0,B/A
2083-04-04 12:28:14,46.0,B/A
2083-04-04 12:30:25,45.0,B/A
2083-04-04 12:32:41,44.0,B/A
2083-04-04 12:34:47,49.0,B/A
2083-04-04 12:36:52,44.0,B/A
2083-04-04 12:38:54,50.0,B/A
2083-04-04 12:40:56,54.0,B/A
2083-04-04 12:43:02,64.0,B/A
2083-04-04 12:45:03,63.0,B/A
2083-04-04 12:47:19,60.0,B/A
2083-04-04 12:50:02,61.0,B/A
2083-04-04 12:52:42,55.0,B/A
2083-04-04 12:54:45,55.0,B/A
2083-04-04 12:56:52,57.0,B/A
2083-04-04 12:59:00,55.0,B/A
2083-04-04 13:01:11,59.0,B/A
2083-04-04 13:03:24,61.0,B/A
2083-04-04 13:05:28,58.0,B/A
2083-04-04 13:07:32,60.0,B/A
2083-04-04 13:09:41,62.0,B/A
2083-04-04 13:11:42,63.0,B/A
2083-04-04 13:13:55,59.0,B/A
2083-04-04 13:16:08,60.0,B/A
2083-04-04 13:18:55,59.0,B/A
2083-04-04 13:21:13,62.0,B/A
2083-04-04 13:23:14,69.0,B/A
2083-04-04 13:25:27,66.0,B/A
2083-04-04 13:28:03,68.0,B/A
2083-04-04 13:30:36,74.0,B/A
2083-04-04 13:33:05,66.0,B/A
2083-04-04 13:35:47,66.0,B/A
2083-04-04 13:37:48,68.0,B/A
2083-04-04 13:40:01,67.0,B/A
2083-04-04 13:42:10,66.0,B/A
2083-04-04 13:44:14,70.0,B/A
2083-04-04 13:46:32,64.0,B/A
2083-04-04 13:48:35,73.0,B/A
2083-04-04 13:50:42,75.0,B/A
2083-04-04 13:54:46,68.0,B/A
2083-04-04 13:56:58,67.0,B/A
2083-04-04 13:59:10,68.0,B/A
2083-04-04 14:01:57,62.0,B/A
2083-04-04 14:04:26,68.0,B/A
2083-04-04 14:06:29,61.0,B/A
2083-04-04 14:09:37,63.0,B/A
2083-04-04 14:12:27,60.0,B/A
2083-04-04 14:14:29,57.0,B/A
2083-04-04 14:16:56,55.0,B/A
2083-04-04 14:19:26,52.0,B/A
2083-04-04 14:21:35,53.0,B/A
2083-04-04 14:23:52,59.0,B/A
2083-04-04 14:26:43,52.0,B/A
2083-04-04 14:28:46,54.0,B/A
2083-04-04 14:31:15,57.0,B/A
2083-04-04 14:33:19,55.0,B/A
2083-04-04 14:35:28,55.0,B/A
2083-04-04 14:37:55,53.0,B/A
2083-04-04 14:40:04,46.0,B/A
2083-04-04 14:42:42,48.0,B/A
2083-04-04 14:44:49,45.0,B/A
2083-04-04 14:46:52,54.0,B/A
2083-04-04 14:49:01,51.0,B/A
2083-04-04 14:51:13,47.0,B/A
2083-04-04 14:54:05,49.0,B/A
2083-04-04 14:56:16,56.0,B/A
2083-04-04 14:58:32,54.0,B/A
2083-04-04 15:01:18,57.0,B/A
2083-04-04 15:03:20,54.0,B/A
2083-04-04 15:05:48,56.0,B/A
2083-04-04 15:07:53,54.0,B/A
2083-04-04 15:10:19,52.0,B/A
2083-04-04 15:12:28,59.0,B/A
2083-04-04 15:14:31,53.0,B/A
2083-04-04 15:16:52,54.0,B/A
2083-04-04 15:19:07,52.0,B/A
2083-04-04 15:21:47,46.0,B/A
2083-04-04 15:24:06,48.0,B/A
2083-04-04 15:26:17,45.0,B/A
2083-04-04 15:28:25,45.0,B/A
2083-04-04 15:30:34,44.0,B/A
2083-04-04 15:32:36,45.0,B/A
2083-04-04 15:34:43,47.0,B/A
2083-04-04 15:37:13,50.0,B/A
2083-04-04 15:39:48,50.0,B/A
2083-04-04 15:41:56,50.0,B/A
2083-04-04 15:45:20,52.0,B/A
2083-04-04 15:47:32,49.0,B/A
2083-04-04 15:50:04,47.0,B/A
2083-04-04 15:52:48,53.0,B/A
2083-04-04 15:55:01,47.0,B/A
2083-04-04 15:57:27,45.0,B/A
2083-04-04 15:59:55,55.0,B/A
2083-04-04 16:02:03,44.0,B/A
2083-04-04 16:04:05,46.0,B/A
2083-04-04 16:06:11,42.0,B/A
2083-04-04 16:08:13,42.0,B/A
2083-04-04 16:10:16,43.0,B/A
2083-04-04 16:12:37,44.0,B/A
2083-04-04 16:14:48,42.0,B/A
2083-04-04 16:16:54,46.0,B/A
2083-04-04 16:19:01,49.0,B/A
2083-04-04 16:22:03,53.0,B/A
2083-04-04 16:24:06,46.0,B/A
2083-04-04 16:26:18,47.0,B/A
2083-04-04 16:28:49,46.0,B/A
2083-04-04 16:30:56,47.0,B/A
2083-04-04 16:33:18,45.0,B/A
2083-04-04 16:35:19,47.0,B/A
2083-04-04 16:37:29,48.0,B/A
2083-04-04 16:39:32,50.0,B/A
2083-04-04 16:41:51,51.0,B/A
2083-04-04 16:44:09,79.0,B/A
2083-04-04 16:46:17,81.0,B/A
2083-04-04 16:48:19,77.0,B/A
2083-04-04 16:50:31,77.0,B/A
2083-04-04 16:52:33,80.0,B/A
2083-04-04 16:55:33,98.0,B/A
2083-04-04 16:57:36,101.0,B/A
2083-04-04 17:02:03,88.0,B/A
2083-04-04 17:05:18,80.0,B/A
2083-04-04 17:07:47,73.0,B/A
2083-04-04 17:09:58,69.0,B/A
2083-04-04 17:12:14,70.0,B/A
2083-04-04 17:14:42,65.0,B/A
2083-04-04 17:17:27,69.0,B/A
2083-04-04 17:19:35,80.0,B/A
2083-04-04 17:21:43,96.0,B/A
2083-04-04 17:23:46,108.0,B/A
2083-04-04 17:25:50,101.0,B/A
2083-04-04 17:28:34,99.0,B/A
2083-04-04 17:31:15,98.0,B/A
2083-04-04 17:33:20,112.0,B/A
2083-04-04 17:35:27,109.0,B/A
2083-04-04 17:37:28,123.0,B/A
2083-04-04 17:39:38,120.0,B/A
2083-04-04 17:44:16,119.0,B/A
2083-04-04 17:50:39,94.0,B/A
2083-04-04 17:54:06,85.0,B/A
2083-04-04 18:01:22,75.0,B/A
2083-04-04 18:03:27,77.0,B/A
2083-04-04 18:07:07,68.0,B/A
2083-04-04 18:10:10,62.0,B/A
2083-04-04 18:13:13,57.0,B/A
2083-04-04 18:15:41,62.0,B/A
2083-04-04 18:17:47,53.0,B/A
2083-04-04 18:21:12,55.0,B/A
2083-04-04 18:23:26,56.0,B/A
2083-04-04 18:25:34,54.0,B/A
2083-04-04 18:27:50,47.0,B/A
2083-04-04 18:29:58,46.0,B/A
2083-04-04 18:32:01,55.0,B/A
2083-04-04 18:34:05,48.0,B/A
2083-04-04 18:36:08,57.0,B/A
2083-04-04 18:38:25,60.0,B/A
2083-04-04 18:40:27,69.0,B/A
2083-04-04 18:42:38,68.0,B/A
2083-04-04 18:45:18,56.0,B/A
2083-04-04 18:47:50,50.0,B/A
2083-04-04 18:49:52,51.0,B/A
2083-04-04 18:52:52,42.0,B/A
2083-04-04 18:54:58,42.0,B/A
2083-04-04 18:57:02,44.0,B/A
2083-04-04 18:59:09,44.0,B/A
2083-04-04 19:01:16,46.0,B/A
2083-04-04 19:03:38,41.0,B/A
2083-04-04 19:05:51,44.0,B/A
2083-04-04 19:07:52,55.0,B/A
2083-04-04 19:09:55,52.0,B/A
2083-04-04 19:12:18,48.0,B/A
2083-04-04 19:16:01,40.0,B/A
2083-04-04 19:18:07,46.0,B/A
2083-04-04 19:20:14,47.0,B/A
2083-04-04 19:22:18,46.0,B/A
2083-04-04 19:24:59,41.0,B/A
2083-04-04 19:27:19,40.0,B/A
2083-04-04 19:29:29,40.0,B/A
2083-04-04 19:31:43,41.0,B/A
2083-04-04 19:33:54,42.0,B/A
2083-04-04 19:35:55,41.0,B/A
2083-04-04 19:38:05,39.0,B/A
2083-04-04 19:40:16,39.0,B/A
2083-04-04 19:42:39,40.0,B/A
2083-04-04 19:44:43,42.0,B/A
2083-04-04 19:46:48,43.0,B/A
2083-04-04 19:48:59,48.0,B/A
2083-04-04 19:51:14,47.0,B/A
2083-04-04 19:53:23,63.0,B/A
2083-04-04 19:55:45,75.0,B/A
2083-04-04 19:57:48,61.0,B/A
2083-04-04 20:00:00,55.0,B/A
2083-04-04 20:02:16,58.0,B/A
2083-04-04 20:04:30,61.0,B/A
2083-04-04 20:06:31,63.0,B/A
2083-04-04 20:08:59,64.0,B/A
2083-04-04 20:11:19,72.0,B/A
2083-04-04 20:13:26,72.0,B/A
2083-04-04 20:15:31,79.0,B/A
2083-04-04 20:17:33,68.0,B/A
2083-04-04 20:21:24,60.0,B/A
2083-04-04 20:23:48,58.0,B/A
2083-04-04 20:25:59,58.0,B/A
2083-04-04 20:28:11,61.0,B/A
2083-04-04 20:30:20,53.0,B/A
2083-04-04 20:32:29,57.0,B/A
2083-04-04 20:34:36,56.0,B/A
2083-04-04 20:36:45,54.0,B/A
2083-04-04 20:38:54,56.0,B/A
2083-04-04 20:41:00,66.0,B/A
2083-04-04 20:43:01,61.0,B/A
2083-04-04 20:45:08,54.0,B/A
2083-04-04 20:47:53,56.0,B/A
2083-04-04 20:50:06,57.0,B/A
2083-04-04 20:52:14,86.0,B/A
2083-04-04 20:54:27,82.0,B/A
2083-04-04 20:56:31,69.0,B/A
2083-04-04 21:01:11,139.0,B/A
2083-04-04 21:03:26,98.0,B/A
2083-04-04 21:09:38,52.0,B/A
2083-04-04 21:11:47,46.0,B/A
2083-04-04 21:15:06,42.0,B/A
2083-04-04 21:17:12,42.0,B/A
2083-04-04 21:19:16,43.0,B/A
2083-04-04 21:21:26,48.0,B/A
2083-04-04 21:23:31,45.0,B/A
2083-04-04 21:25:44,55.0,B/A
2083-04-04 21:27:52,56.0,B/A
2083-04-04 21:30:03,50.0,B/A
2083-04-04 21:32:13,73.0,B/A
2083-04-04 21:34:13,68.0,B/A
2083-04-04 21:36:18,75.0,B/A
2083-04-04 21:38:35,61.0,B/A
2083-04-04 21:41:10,58.0,B/A
2083-04-04 21:43:37,62.0,B/A
2083-04-04 21:46:00,58.0,B/A
2083-04-04 21:48:04,53.0,B/A
2083-04-04 21:50:12,58.0,B/A
2083-04-04 21:52:28,58.0,B/A
2083-04-04 21:54:34,58.0,B/A
2083-04-04 21:56:38,55.0,B/A
2083-04-04 21:59:50,53.0,B/A
2083-04-04 22:02:28,71.0,B/A
2083-04-04 22:04:38,71.0,B/A
2083-04-04 22:07:17,64.0,B/A
2083-04-04 22:09:32,57.0,B/A
2083-04-04 22:11:36,54.0,B/A
2083-04-04 22:13:53,49.0,B/A
2083-04-04 22:16:02,50.0,B/A
2083-04-04 22:18:23,50.0,B/A
2083-04-04 22:20:25,51.0,B/A
2083-04-04 22:22:31,53.0,B/A
2083-04-04 22:24:37,55.0,B/A
2083-04-04 22:26:44,62.0,B/A
2083-04-04 22:28:45,63.0,B/A
2083-04-04 22:30:47,65.0,B/A
2083-04-04 22:38:41,54.0,B/A
2083-04-04 22:40:48,69.0,B/A
2083-04-04 22:42:55,103.0,B/A
2083-04-04 22:45:09,67.0,B/A
2083-04-04 22:47:26,50.0,B/A
2083-04-04 22:49:53,43.0,B/A
2083-04-04 22:52:44,39.0,B/A
2083-04-04 22:54:52,40.0,B/A
2083-04-04 22:57:08,37.0,B/A
2083-04-04 22:59:16,40.0,B/A
2083-04-04 23:01:21,37.0,B/A
2083-04-04 23:03:28,37.0,B/A
2083-04-04 23:05:54,36.0,B/A
2083-04-04 23:07:56,34.0,B/A
2083-04-04 23:10:07,35.0,B/A
2083-04-04 23:12:11,42.0,B/A
2083-04-04 23:14:12,47.0,B/A
2083-04-04 23:16:17,49.0,B/A
2083-04-04 23:18:27,46.0,B/A
2083-04-04 23:20:56,43.0,B/A
2083-04-04 23:23:23,38.0,B/A
2083-04-04 23:25:32,42.0,B/A
2083-04-04 23:27:46,36.0,B/A
2083-04-04 23:29:53,41.0,B/A
2083-04-04 23:32:11,69.0,B/A
2083-04-04 23:34:43,121.0,B/A
2083-04-04 23:40:14,120.0,B/A
2083-04-04 23:43:10,93.0,B/A
2083-04-04 23:45:19,79.0,B/A
2083-04-04 23:47:47,80.0,B/A
2083-04-04 23:49:54,71.0,B/A
2083-04-04 23:52:08,70.0,B/A
2083-04-04 23:57:58,58.0,B/A
2083-04-06 00:00:38,46.0,B/A
2083-04-06 00:03:11,42.0,B/A
2083-04-06 00:05:20,43.0,B/A
2083-04-06 00:07:21,42.0,B/A
2083-04-06 00:09:23,60.0,B/A
2083-04-06 00:11:35,73.0,B/A
2083-04-06 00:13:49,71.0,B/A
2083-04-06 00:16:01,83.0,B/A
2083-04-06 00:18:10,79.0,B/A
2083-04-06 00:20:14,79.0,B/A
2083-04-06 00:22:18,87.0,B/A
2083-04-06 00:24:36,84.0,B/A
2083-04-06 00:27:22,91.0,B/A
2083-04-06 00:29:58,103.0,B/A
2083-04-06 00:32:09,121.0,B/A
2083-04-06 00:34:18,162.0,B/A
2083-04-06 00:37:36,175.0,B/A
2083-04-06 00:39:39,142.0,B/A
2083-04-06 00:47:41,130.0,B/A
2083-04-06 00:50:07,124.0,B/A
2083-04-06 00:56:06,114.0,B/A
2083-04-06 00:58:20,112.0,B/A
2083-04-06 01:00:55,109.0,B/A
2083-04-06 01:11:11,95.0,B/A
2083-04-06 01:17:55,83.0,B/A
2083-04-06 01:21:07,80.0,B/A
2083-04-06 01:23:34,75.0,B/A
2083-04-06 01:27:50,76.0,B/A
2083-04-06 01:30:16,68.0,B/A
2083-04-06 01:33:09,67.0,B/A
2083-04-06 01:35:40,63.0,B/A
2083-04-06 01:38:12,65.0,B/A
2083-04-06 01:40:14,66.0,B/A
2083-04-06 01:42:21,69.0,B/A
2083-04-06 01:44:36,58.0,B/A
2083-04-06 01:46:51,58.0,B/A
2083-04-06 01:48:53,53.0,B/A
2083-04-06 01:51:19,49.0,B/A
2083-04-06 01:53:25,47.0,B/A
2083-04-06 01:56:04,45.0,B/A
2083-04-06 01:58:15,54.0,B/A
2083-04-06 02:00:17,45.0,B/A
2083-04-06 02:02:39,50.0,B/A
2083-04-06 02:05:01,45.0,B/A
2083-04-06 02:07:25,49.0,B/A
2083-04-06 02:09:33,45.0,B/A
2083-04-06 02:11:38,42.0,B/A
2083-04-06 02:13:46,47.0,B/A
2083-04-06 02:15:51,49.0,B/A
2083-04-06 02:18:57,43.0,B/A
2083-04-06 02:20:58,38.0,B/A
2083-04-06 02:23:01,43.0,B/A
2083-04-06 02:25:07,35.0,B/A
2083-04-06 02:27:13,45.0,B/A
2083-04-06 02:29:15,64.0,B/A
2083-04-06 02:31:26,61.0,B/A
2083-04-06 02:33:36,41.0,B/A
2083-04-06 02:35:57,42.0,B/A
2083-04-06 02:38:07,38.0,B/A
2083-04-06 02:40:09,40.0,B/A
2083-04-06 02:42:12,36.0,B/A
2083-04-06 02:44:17,33.0,B/A
2083-04-06 02:46:25,41.0,B/A
2083-04-06 02:49:03,37.0,B/A
2083-04-06 02:51:11,30.0,B/A
2083-04-06 02:53:13,215.0,B/A
2083-04-06 02:57:32,129.0,B/A
2083-04-06 03:00:03,56.0,B/A
2083-04-06 03:02:11,62.0,B/A
2083-04-06 03:04:19,50.0,B/A
2083-04-06 03:06:41,49.0,B/A
2083-04-06 03:09:08,51.0,B/A
2083-04-06 03:11:11,50.0,B/A
2083-04-06 03:13:49,43.0,B/A
2083-04-06 03:15:50,44.0,B/A
2083-04-06 03:18:04,42.0,B/A
2083-04-06 03:20:56,39.0,B/A
2083-04-06 03:23:02,40.0,B/A
2083-04-06 03:25:08,36.0,B/A
2083-04-06 03:27:11,34.0,B/A
2083-04-06 03:29:16,38.0,B/A
2083-04-06 03:31:25,35.0,B/A
2083-04-06 03:33:33,47.0,B/A
2083-04-06 03:35:44,74.0,B/A
2083-04-06 03:38:23,103.0,B/A
2083-04-06 03:40:49,144.0,B/A
2083-04-06 03:46:17,132.0,B/A
2083-04-06 03:49:36,123.0,B/A
2083-04-06 03:52:38,109.0,B/A
2083-04-06 03:54:47,102.0,B/A
2083-04-06 03:56:59,81.0,B/A
2083-04-06 03:59:03,80.0,B/A
2083-04-06 04:01:19,73.0,B/A
2083-04-06 04:03:45,70.0,B/A
2083-04-06 04:06:03,64.0,B/A
2083-04-06 04:08:25,59.0,B/A
2083-04-06 04:10:38,65.0,B/A
2083-04-06 04:12:56,60.0,B/A
2083-04-06 04:18:08,49.0,B/A
2083-04-06 04:20:10,44.0,B/A
2083-04-06 04:22:42,37.0,B/A
2083-04-06 04:25:06,35.0,B/A
2083-04-06 04:27:11,47.0,B/A
2083-04-06 04:29:20,50.0,B/A
2083-04-06 04:31:34,58.0,B/A
2083-04-06 04:34:17,42.0,B/A
2083-04-06 04:36:32,47.0,B/A
2083-04-06 04:38:39,48.0,B/A
2083-04-06 04:41:25,47.0,B/A
2083-04-06 04:43:31,41.0,B/A
2083-04-06 04:45:38,62.0,B/A
2083-04-06 04:48:12,285.0,B/A
2083-04-06 04:58:24,218.0,B/A
2083-04-06 05:04:20,111.0,B/A
2083-04-06 05:07:15,78.0,B/A
2083-04-06 05:09:25,68.0,B/A
2083-04-06 05:11:28,59.0,B/A
2083-04-06 05:14:42,51.0,B/A
2083-04-06 05:18:51,37.0,B/A
2083-04-06 05:21:07,32.0,B/A
2083-04-06 05:24:01,28.0,B/A
2083-04-06 05:26:15,27.0,B/A
2083-04-06 05:28:22,28.0,B/A
2083-04-06 05:30:27,28.0,B/A
2083-04-06 05:32:31,32.0,B/A
2083-04-06 05:34:39,31.0,B/A
2083-04-06 05:36:41,30.0,B/A
2083-04-06 05:38:55,27.0,B/A
2083-04-06 05:40:59,31.0,B/A
2083-04-06 05:43:28,25.0,B/A
2083-04-06 05:45:45,23.0,B/A
2083-04-06 05:48:10,22.0,B/A
2083-04-06 05:50:13,25.0,B/A
2083-04-06 05:52:14,26.0,B/A
2083-04-06 05:54:16,25.0,B/A
2083-04-06 05:56:18,26.0,B/A
2083-04-06 05:58:21,22.0,B/A
2083-04-06 06:00:27,20.0,B/A
2083-04-06 06:02:35,20.0,B/A
2083-04-06 06:04:37,20.0,B/A
2083-04-06 06:06:39,23.0,B/A
2083-04-06 06:08:40,20.0,B/A
